time,pop,nrfr,fpc,iopc,ppolx,io,f,le,sopc,ciopc,hwi,ef,nr,pp,al,lfert
1906.0,1676373023.9461536,0.998116966110726,280.5969654962384,49.566196910267834,0.16248772521357518,83091435399.97618,470385183559.0437,29.678496872550696,91.0429886418725,21.313464671415165,0.21753847168064153,0.5145937698073393,998116966110.726,22098330.629046224,919216888.3004074,595.8823624978552
1906.5,1683920630.326905,0.997940396810501,281.117549027622,50.211295533971196,0.16239629654125082,84551836425.09529,473379640354.5478,29.703659312373205,91.46904456625929,21.590857079607616,0.21845057333453854,0.5161493638075708,997940396810.501,22085896.329610113,921129675.383208,595.7022429253748
1907.0,1691470892.7869496,0.9977607241580977,281.6544656650336,50.85977008688736,0.1623878335866003,86027820715.80635,476410330495.86566,29.72986645949593,91.93911911022411,21.869701137361563,0.21936999031283613,0.5177336866771124,997760724158.0977,22084745.36777764,923089526.3827683,595.5369257707105
1907.5,1699018575.626975,0.9975779150390766,282.2095151974809,51.512441098897824,0.16245569036042673,87520594302.91783,479479208539.2032,29.757236998255348,92.45064307942893,22.150349672526065,0.2202983314251883,0.5193471341363514,997577915039.0765,22093973.889018036,925096179.2834051,595.3850329420509
1908.0,1706560987.0193312,0.9973919337761828,282.78374306407875,52.17002803090315,0.16259584716380568,89031334529.24425,482587703676.4552,29.785846195650464,93.00117567466808,22.433112053288355,0.22123684189483717,0.5209900440030446,997391933776.1829,22113035.214277573,927149402.3923262,595.2453216139705
1908.5,1714097350.6783156,0.9972027421903082,283.37772498465193,52.83316423263908,0.16280619585084624,90561186839.11899,485737007637.4402,29.815741381515622,93.58842100658778,22.718260620034805,0.22218650566288126,0.5226627299172575,997202742190.3082,22141642.63571509,929248995.6161511,595.116665699678
1909.0,1721628322.441319,0.9970102996682751,283.99174085971543,53.50240977362535,0.16308599501097762,92111263985.13464,488928224403.5017,29.846951600037922,94.21023632966553,23.0060362026589,0.22314811371657997,0.5243654998852919,997010299668.2751,22179695.321492955,931394791.8723146,594.9980401856515
1909.5,1729155618.5614042,0.9968145632323068,284.62588213934805,54.17826231648681,0.16343545614292476,93682646688.44676,492162443289.24976,29.87949371858897,94.86463443290177,23.296652796089326,0.2241223109020453,0.5260986662020942,996814563232.3068,22227222.035437766,933586658.3139508,594.8885080242237
1910.0,1736681730.3566053,0.9966154876080938,285.2801190073833,54.86116626399521,0.16385543080415593,95276385156.73662,495440770714.0807,29.913376365026718,95.5497819583392,23.590301493517938,0.22510962886635952,0.5278625505519263,996615487608.0939,22284338.589365207,935824497.2327359,594.787209241037
1910.5,1744209705.7343807,0.9964130252896358,285.9543431044048,55.551520422920504,0.16434717558825376,96893501089.95961,498764340639.60205,29.94860251850807,96.26399493833624,23.887153781855815,0.22611050986542716,0.5296574864672372,996413025289.6359,22351215.880002514,938108246.6058518,594.69335191649
1911.0,1751742982.5519886,0.9962071265998197,286.64839519965807,56.249684414226486,0.16491217707120984,98534989943.38521,502134314750.79016,29.985171252873485,97.00573249361821,24.187364298117387,0.22712532441018576,0.5314838203813923,996207126599.8197,22428056.081684537,940437880.305593,594.6062047255455
1911.5,1759285262.1617177,0.9959977397461901,287.36208347092844,56.95598403450102,0.1655520229377899,100201823303.81573,505551878354.48975,30.023078936863893,97.7735893788447,24.49107313483544,0.2281543846479234,0.5333419119648555,995997739746.1901,22515075.119539425,942813408.0141441,594.5250907564567
1912.0,1766829504.7673123,0.9957848108716695,288.096974670352,57.671071834517676,0.16626830863176198,101894951288.78096,509018235081.77893,30.06242780704298,98.56689647409661,24.7985608888426,0.22919894430135743,0.535232134121699,995784810871.6694,22612489.97391963,945234874.8942337,594.4493823685051
1912.5,1774372381.4557748,0.9955682841001808,288.85382195792215,58.39547910230187,0.16706257128602944,103615325321.0023,512534243960.0807,30.103272823179648,99.38490052010813,25.110056013989805,0.23025985564129736,0.5371548241501656,995568284100.1808,22720509.694900006,947702338.5063287,594.3784968872988
1913.0,1781917823.7594063,0.9953481015338737,289.67792795000685,59.1294896949811,0.16793624454780143,105363891597.28497,516182262963.8103,30.147916020524292,100.22655574293739,25.425680568841873,0.2313496619753951,0.5390912131581954,995348101533.8737,22839329.258500993,950157269.8956898,594.3118937340347
1913.5,1789472541.2003324,0.9951242032642293,290.56543702221785,59.8735545185857,0.16889062934836646,107142081755.07019,519958870973.1333,30.196166313530615,101.09076658324848,25.74562844299185,0.23246779969405562,0.5410293483660124,995124203264.2294,22969125.59137784,952575030.5562538,594.2490715543029
1914.0,1797043090.5341716,0.9948965263404999,291.49000535640613,60.62809040198268,0.16992687677538815,108951290949.16411,523820100085.4983,30.246691860717203,101.97657682368376,26.07007887285255,0.23360757637531346,0.542966682371984,994896526340.4999,23110055.241452787,954959947.4241364,594.1895854834138
1914.5,1804634392.4577162,0.9946650048472329,292.43752276348744,61.39339135522249,0.17104598003719537,110792625509.25075,527742811224.1257,30.298781138128128,102.88324001620909,26.39915828274567,0.23476546188661127,0.5449026610743802,994665004847.2329,23262253.28505857,957315762.4313568,594.133037597737
1915.0,1812250378.6987195,0.9944295705180257,293.4006115407482,62.16968348341181,0.17224878175710814,112667032436.39258,531715369375.15674,30.352064105974883,103.81015303874685,26.73296389786708,0.23593966628168098,0.5468377845338951,994429570518.0258,23425834.31896671,959645796.0479512,594.079059053867
1915.5,1819894369.6139395,0.9941901530740984,294.3755717801626,62.95715527365093,0.17353599130208494,114575372409.42787,535732445634.60205,30.406357363811697,104.75681619690513,27.071576767669903,0.23712934972439928,0.5487730889829159,994190153074.0984,23600894.817083552,961953050.2595019,594.0273020676439
1916.0,1827569297.1390903,0.9939466804077284,295.360693428917,63.75597416834491,0.17490820400630114,116518460899.26012,539792134892.40015,30.461578577258056,105.72280857152973,27.415068892388312,0.23833418562936362,0.5507098642933652,993946680407.7284,23787515.744856954,964240275.6410768,593.9774367995742
1916.5,1835277838.6490042,0.9936990786783175,296.3553285090115,64.56629555265386,0.17636591889820166,118497091351.44737,543894366778.1342,30.517699435298702,106.70777218107048,27.763507087641155,0.23955412035033205,0.5526495023264385,993699078678.3175,23985764.970155425,966510016.9951974,593.9291505132161
1917.0,1843022499.134752,0.9934472723591957,297.35938426058664,65.38826757737058,0.17790955385821638,120512048324.5374,548040035521.11743,30.57471994589052,107.71140130068191,28.116955058269347,0.24078924177713504,0.5545934175328289,993447272359.1957,24195699.32471743,968764645.9540259,593.8821476459091
1917.5,1850805663.071666,0.993191184256506,298.37060614719906,66.22203371600621,0.17953945818460393,122564115021.70709,552226007551.3617,30.632530485910955,108.73343485469209,28.47547449788267,0.24203904663479867,0.5565433204647986,993191184256.506,24417366.313106135,971008086.597744,593.8361501221883
1918.0,1858629468.324969,0.9929307355120849,299.3828881834007,67.06772356851013,0.18125592295393764,124654047397.90599,556441858289.9077,30.69082589111785,109.77366013609549,28.83912113445936,0.2433019720658943,0.5585017283741793,992930735512.0848,24650805.52173552,973247644.1910199,593.7908976068036
1918.5,1866495557.280304,0.9926658456613643,300.4017282218939,67.92543645729089,0.18305918966364568,126782525373.85902,560698491125.4902,30.749890438339882,110.83192251584562,29.20793767663508,0.24457956408632087,0.560470632754761,992665845661.3643,24896049.79425581,975484604.5636041,593.7461463337248
1919.0,1874405832.937779,0.9923964327949448,301.4302418304639,68.795292811823,0.18494945760955173,128950298125.1435,565002603510.8668,30.809887691598586,111.90807263736684,29.58197590908389,0.2458727480477064,0.5624515437157176,992396432794.9448,25153126.234899037,977720206.54076,593.7016659896043
1919.5,1882362338.189858,0.9921224134114289,302.4702278905796,69.6774230152581,0.18692688994053894,131158156906.04506,569358565404.9307,30.870914543335385,113.0019757698549,29.961291896560983,0.24718210409648678,0.5644456969651214,992122413411.429,25422057.031913295,979955646.1062613,593.6572432823232
1920.0,1890367188.7363672,0.9918437023280037,303.5227580837733,70.57196136730592,0.18899161770195666,133406920213.52559,573769462916.3309,30.933031120925907,114.11351596162852,30.345943387941542,0.24850801982641682,0.5664541696443047,991843702328.0037,25702860.007466108,982192080.2243981,593.6126830927261
1920.5,1898422536.125818,0.9915602126225499,304.58850198773473,71.47904287534895,0.19114374350802962,135697425855.26604,578237676418.3191,30.996277288728933,115.24259736685114,30.73598843640005,0.24985077469622072,0.5684779452699714,991560212622.5499,25995549.11709203,984430630.3605654,593.5678083930951
1921.0,1906530547.6865792,0.9912718555926076,305.6679058569378,72.39880159701471,0.1933833455045297,138030526860.60843,582765199963.6373,31.060681730460914,116.38914407347224,31.13148468671632,0.25121058665403373,0.5705179503357277,991271855592.6075,26300134.98861604,986672385.728024,593.5224595714772
1921.5,1914693395.9114225,0.9909785407230288,306.7612907069896,73.33136982504693,0.19571048180175665,140407089517.15552,587353817437.937,31.12626693834717,117.55309917052763,31.53248902477018,0.2525876378921081,0.572575075163819,990978540723.0288,26616625.525038905,988918406.2821903,593.4764935002999
1922.0,1922913253.1242592,0.9906801756578049,307.8689060406536,74.27687772268284,0.19812519533845238,142827992573.63687,592005199650.4401,31.19305195144391,118.73442346153038,31.93905742075362,0.2539820891078703,0.5746501860135875,990680175657.8048,26945026.566029523,991169725.481534,593.4297825234132
1922.5,1931192289.0917478,0.9903766661735858,308.9909592663688,75.23545319444868,0.20062751905185275,145294127075.44238,596720957934.2738,31.261053859948326,119.933094045184,32.35124487361293,0.2553940874483143,0.5767441323335408,990376666173.5858,27285342.591051973,993427352.833469,593.3822134472205
1923.0,1939532670.270272,0.9900679161535505,310.12763183346317,76.20722187523006,0.20321748120935462,147806396537.54404,601502673894.5526,31.330288634699876,121.14910288129451,32.76910540634893,0.2568237709867674,0.5788577513072887,990067916153.5505,27637577.444472227,995692276.2432116,593.3336865748582
1923.5,1947936559.9540894,0.9897538275609082,311.27908812387096,77.19230717448941,0.2058951107674046,150365717292.3943,606351916105.659,31.400771588342977,122.38245540248681,33.19269208503045,0.2582712712950601,0.5809918708802274,989753827560.9082,28001735.064367026,997965464.182943,593.2841147984429
1924.0,1956406118.9122124,0.9894343004116619,312.4454803980505,78.19083034212409,0.20866044264489078,152973018924.15823,611270249677.2117,31.47251763555514,123.63316920082866,33.62205704711336,0.2597367149662618,0.5831473119212272,989434300411.6619,28377820.199705146,1000247867.6976902,593.2334227526594
1924.5,1964943506.2817028,0.989109232746448,313.6269515898379,79.20291053859059,0.21151352282257613,155629244741.4142,616259241921.3779,31.545541443502632,124.90127280131428,34.057251531593955,0.26122022455485494,0.5853248898800445,989109232746.448,28765839.103870355,1002540422.2631931,593.1815460276476
1925.0,1973550880.586053,0.9887785206013724,314.8236369242639,80.2286649006321,0.21445441320288394,158335352262.88583,621320465881.1848,31.619857522039418,126.18680452497428,34.498325907271806,0.262721919188958,0.5875254161399,988778520601.3724,29165800.195592217,1004844049.509769,593.1284304370885
1925.5,1982230400.8041885,0.9884420579778138,316.03566488581794,81.26820859859693,0.21748319618405043,161092313703.0352,626455502675.0331,31.69548028049735,127.48981143959224,34.94532969739668,0.2642419149935424,0.5897496991762072,988442057977.8138,29577714.68103086,1007159658.8249084,593.0740313369253
1926.0,1990984227.4478047,0.9880997368111949,317.2631578225571,82.32165488378067,0.22059997891893882,163901116451.00885,631665943174.9948,31.77242406561951,128.810348393642,35.398311600025686,0.26578032540073054,0.5919985455840359,988099736811.195,30001597.13297568,1009488148.8460969,593.018312990405
1926.5,1999814523.6231234,0.9877514469387366,318.50623234062533,83.38911512547652,0.22380489724185332,166762763540.00864,636953389299.2635,31.850703188539107,130.14847712800974,35.85731950395491,0.2673372613891796,0.5942727610103543,987751446938.7366,30437466.02489205,1011830408.8541962,592.961247975633
1927.0,2008723456.0637293,0.9873970760662141,319.7649995732557,84.47069883803692,0.22709811925690496,169678274106.05997,642319455071.0071,31.930331945119548,131.50426545972977,36.322400500355876,0.26891283167608987,0.5965731510125438,987397076066.2141,30885344.218939073,1014187320.0766512,592.9028166323939
1927.5,2017713196.1272798,0.9870365097337388,321.03956537041984,85.56651369853171,0.23047984858932047,172648683836.1331,647765767526.8625,32.011324632040406,132.87778653200203,36.79360089036864,0.2705071428753694,0.5989005218566014,987036509733.7388,31345259.408147585,1016559756.9088225,592.8430065455058
1928.0,2026785920.752485,0.986669631280587,322.33003043492533,86.67666555569835,0.2339503273069812,175675045406.06128,653293967521.2267,32.0936955599738,134.2691181249945,37.27096618895029,0.27212029963004136,0.6012556812639321,986669631280.587,31817244.513749443,1018948588.0608764,592.7818120624127
1928.5,2035943813.3748548,0.9862963218090991,323.6364904197981,87.80125843090369,0.23750983852380675,178758428908.92517,658905710452.5385,32.1774590646346,135.6783420222584,37.75454112528859,0.2737524047239927,0.6036394391130319,986296321809.0991,32301338.03923772,1021354677.636883,592.7192338430674
1929.0,2045194297.039595,0.9859164601476677,324.958204650293,88.94016697482078,0.2411587086996799,181899922274.65277,664602666927.0048,32.26257794015296,137.10519266962507,38.244271799172935,0.2754030454029483,0.6060526081008147,985916460147.6676,32797584.383156467,1023778886.152086,592.6552784404357
1929.5,2054541982.3802621,0.985529922812834,326.29499282325236,90.09337383702386,0.24489730965370088,185100618882.44504,670386761395.8383,32.349048465743245,138.54959439926333,38.74015074992026,0.27707210346626593,0.6084960334956815,985529922812.834,33306034.11290332,1026222079.8337173,592.5899579101621
1930.0,2063988932.7192283,0.9851365839977088,327.6470695163688,91.26096748392446,0.24872606030887875,188361626876.06943,676259925319.6729,32.436891728495056,140.011644544579,39.24221601808752,0.2787597049268265,0.6109705649751802,985136583997.7087,33826744.20200751,1028685126.8205563,592.5232888126776
1930.5,2073537283.5458581,0.984736315540597,329.0145727162927,92.44303314400625,0.2526454281870806,191684075828.16245,682223983357.1428,32.526125117075736,141.49143654644155,39.750504251922685,0.28046595291629806,0.6134770430872123,984736315540.597,34359778.23344296,1031168893.7815255,592.4552918357518
1931.0,2083189229.8856692,0.9843289868794621,330.39759808680435,93.63965266596081,0.25665593067330633,195069115923.96445,688280717914.5248,32.6167640873546,142.98906069540647,40.26505064636315,0.28219093702251424,0.6160163067438551,984328986879.4622,34905206.57156966,1033674246.7635196,592.385991768765
1931.5,2092947017.505114,0.9839144650081237,331.7962163522365,94.85090450759688,0.2607581360860754,198517917696.83728,694431901433.895,32.708823064388696,144.50460455057592,40.78588893826666,0.28393473815730125,0.6185891972024891,983914465008.1238,35463106.507706255,1036202052.0294988,592.3154173718632
1932.0,2102812936.5770872,0.9834926144330179,333.2104821202261,96.07686377270143,0.26495266458073763,202031672046.99106,700679312405.4996,32.80231590556334,146.03815316651077,41.31305142226161,0.28569743113201146,0.6211965602631757,983492614433.018,36033562.38298032,1038753176.868019,592.2436011976947
1932.5,2112789317.0016334,0.9830632971299181,334.640438370913,97.317602257284,0.2692401888969877,205611590405.40366,707024743226.8085,32.897256140854125,147.5897892017967,41.84656897063212,0.28747908605188216,0.6238392475615163,983063297129.9181,36616665.68999033,1041328490.3667568,592.1705793960193
1933.0,2122878524.888675,0.9826263725003066,336.086118751512,98.57318848855634,0.27362143495758573,209258904972.1598,713470004010.7699,32.99365709966362,149.15959295186633,42.38647105007922,0.28927976909570524,0.6265181174018196,982626372500.3066,37212515.15423166,1043928864.1482574,592.0963915171363
1933.5,2133082959.885521,0.9821816973272408,337.5475487554356,99.84368775060422,0.27809718232544134,212974868992.94458,720016924401.3468,33.09153197958294,150.74764233177197,42.93278573275982,0.29109954296998936,0.6292340353544347,982181697327.2408,37821216.79626002,1046555173.0688077,592.0210803225249
1934.0,2143405053.13471,0.9817291257306309,339.0247463295485,101.12916209563757,0.2826682645277207,216760757055.06876,726667354420.4675,33.19089388505115,152.35401282514547,43.485539701124154,0.29293846718595234,0.6319878747292801,981729125730.6309,38442883.97577002,1049208295.882464,591.9446916070717
1934.5,2153847265.7104616,0.9812685091218888,340.5177221834328,102.42967034184446,0.2873355692571746,220617865393.40564,733423164850.7413,33.29175585007815,153.9787774101056,44.04475824699312,0.29479659823623267,0.6347805169812948,981268509121.8888,39077637.41897574,1051889115.8726094,591.8672740350884
1935.0,2164412087.4222393,0.9807996961579278,342.02647993914616,103.7452680596662,0.29210003846199795,224547512201.2019,740286247398.768,33.394130852247805,155.62200646956856,44.610465265656465,0.296673989711924,0.6376128520753582,980799696157.9279,39725605.23083172,1054598521.4533895,591.7888789911223
1935.5,2175102035.901037,0.9803225326945002,343.5510161921058,105.0760075484837,0.2969626683361249,228551037943.05966,747258514755.3196,33.498031821725235,157.2837676913211,45.182683245848,0.2985706923820301,0.6404857788241846,980322532694.5002,40386922.89371298,1057337406.7431811,591.7095604458832
1936.0,2185919655.903055,0.9798368617388712,345.091320519731,106.42193780561043,0.30192450922198205,232629805668.5763,754341900605.6213,33.60347164723138,158.96412596182816,45.76143325641249,0.3004867542478998,0.6434002052057435,979836861738.8712,41061733.25418956,1060106672.1119844,591.6293748372103
1936.5,2196867518.779359,0.9793425234018255,346.6473754573742,107.78310448929723,0.3069866654374823,236785201325.73877,761538359612.4185,33.71046318005652,160.66314325678238,46.34673493039781,0.3024222205802103,0.6463570486633278,979342523401.8254,41750186.49949759,1062907224.7043568,591.5483809657607
1937.0,2207948222.070529,0.9788393548490083,348.2191564524173,109.15954987724442,0.31215029503852565,241018634073.48105,768849867380.0142,33.81901923672753,162.3808785307158,46.9386064472151,0.30437713394337496,0.6493572363896917,978839354849.0083,42452440.12523949,1065739978.9392353,591.4666399049527
1937.5,2219164389.1932955,0.9783271902516022,349.806631802939,110.55131282192038,0.3174166095275863,245331536592.97388,776278420400.7332,33.92915260070349,164.1173876074864,47.53706451342576,0.30635153421074096,0.652401705595842,978327190251.6022,43168658.89575174,1068605856.9877397,591.3842149246025
1938.0,2230518669.192266,0.9778058607363421,351.4097625850127,111.95842870381831,0.32278687351816643,249725365397.298,783826035982.2926,34.0408760233458,165.87272307307828,48.14212434264187,0.30834545857305656,0.6554914037646329,977805860736.3422,43899014.79847063,1071505789.2298099,591.30117142763
1938.5,2242013736.5346966,0.977275194334873,353.0285025713945,113.3809293836393,0.32826240436404475,254201601139.18973,791494752153.341,34.15420222433487,167.6469341718698,48.7537996349649,0.31035894154212723,0.6586272888890723,977275194334.8729,44643686.99351008,1074440714.690311,591.2175768991777
1939.0,2253652290.929967,0.9767350159324522,354.662798143618,114.81884315427637,0.3338445717613784,258761748916.56348,799286627543.9971,34.26914389166183,169.44006670731343,49.37210255633884,0.31239201495121005,0.6618103296951053,976735015932.4521,45402861.75954746,1077411581.4550223,591.133500867462
1939.5,2265437057.1583657,0.9761851472160044,356.3125881990441,116.27219469338061,0.3395347973308569,263407338575.51672,807203741238.1232,34.385713681295925,171.25216294781353,49.99704371815366,0.3144447079534375,0.6650415058485304,976185147216.0044,46176732.436996534,1080419347.0667324,591.0490148756688
1940.0,2277370784.896084,0.9756254066215314,357.96778559860707,117.74100501721836,0.3453345541862787,268139925010.51633,815225376856.2129,34.50340272604609,173.0832615384695,50.62863215740389,0.3165142657363693,0.6683217223595315,975625406621.5314,46965499.3693339,1083470129.6701002,590.9641924642045
1940.5,2289455426.0581765,0.9750556092808841,359.6272707942213,119.22523575535865,0.35124536649512794,272960862923.17117,823350606478.3232,41.396736090556345,174.93346026256904,51.26685137480422,0.3568636362305151,0.6716532140272696,975055609280.884,47769369.8433374,1086568263.515471,590.8791091626143
1941.0,2311724209.0820875,0.9744755674471722,359.7296064835559,120.20097470609777,0.35726880903598873,277871503183.34985,831595640031.6089,41.47880853577166,176.03564119389273,51.68641912362204,0.3582813710631662,0.6750387868320719,974475567447.1722,48588558.02889447,1089715263.5939152,590.7938294936969
1941.5,2333796141.9990187,0.9738850905029076,360.14815091332684,121.19502061173681,0.36340650675694064,282844471533.1629,840512365149.6025,41.58162282842569,177.1917299836707,52.11385886304682,0.3598326337523963,0.6785460205837069,973885090502.9076,49423284.91894393,1092929838.850482,590.7084088925209
1942.0,2355756958.3315325,0.9732840460008997,360.7136024946107,122.20638066929267,0.3696601322776806,287888531614.1983,849753579041.5135,41.69467964714179,178.39218728484838,52.54874368779585,0.3614568811535858,0.6821397771244413,973284046000.8997,50273777.98976456,1096216392.8477998,590.6207624133355
1942.5,2377668540.9174094,0.9726722828712194,361.3553401329839,123.23355971900547,0.37603140190399703,293008558129.1462,859183224326.706,41.81359083022912,179.63018438074337,52.99043067917235,0.36312772068984955,0.6858064326837016,972672282871.2195,51140270.65894359,1099576413.1373816,590.5298601233106
1943.0,2399577581.2001915,0.9720496396851951,362.0432117718794,124.2751125558213,0.38252207211781186,298207773990.0792,868750774393.515,41.936483780451724,180.90057832426982,53.43829839900316,0.36483307477176813,0.6895410946128212,972049639685.1951,52023001.80802241,1103010289.6377928,590.4352176312543
1943.5,2421520277.038586,0.9714159481654662,362.7637326508162,125.32981298127198,0.3891339780402751,303488683451.60394,878439734388.1561,42.06252759312394,182.19937579280688,53.891819581946955,0.36656699175570057,0.6933423678377698,971415948165.4662,52922221.013477415,1106518061.6662118,590.3366488171681
1944.0,2443525148.5392046,0.9707710347131314,363.51038314803645,126.39667891649393,0.3958690666642098,308853463624.28796,888246762977.349,42.191330381377895,183.52342246478352,54.350571934092386,0.36832625293689786,0.697210233845739,970771034713.1315,53838193.066332534,1110099711.608046,590.2341386951167
1944.5,2465614893.4466486,0.9701147211029298,364.2796487610853,127.47494860580565,0.4027294136159307,314304131823.8205,898173327364.846,42.3226922223601,184.8702036318334,54.81422790049643,0.37010894735060024,0.70114520193856,970114721102.9298,54771200.25176657,1113755271.937247,590.1277731614821
1945.0,2487807704.134574,0.9694468248228042,365.0693890102013,128.56404436436367,0.4097172244866127,319842620044.3631,908222438523.2805,42.45650273498854,186.23770494012646,55.282539076676386,0.37191385444972885,0.7051479757780251,969446824822.8042,55721542.53017932,1117484857.6948168,590.0176973593809
1945.5,2510118250.755273,0.96876715925521,365.8781498012971,129.66353696593728,0.4168348250146471,325470810595.6802,918397421368.8076,42.59269745823135,187.62430919979047,55.75532089535304,0.3737401610109364,0.7092193263314933,968767159255.21,56689536.201992005,1121288670.638112,589.9040896234864
1946.0,2532558438.1395154,0.9680755337826941,366.7048596494867,130.77311469529673,0.42408464445410826,331190555103.36035,928701486612.0742,42.73123827520607,189.02871702632723,56.23243931897758,0.3755873191716717,0.7133600462531728,968075533782.6941,57675511.645758726,1125166993.6954916,589.7871446356544
1946.5,2555137998.893918,0.9673717538530995,367.54868442615964,131.89255772725886,0.4314691955895686,337003686020.22876,939137610020.7498,42.87210384520171,190.44988445359402,56.713799822721306,0.37745496662181893,0.7175709356526194,967371753853.0995,58679810.600181326,1129120182.9886804,589.6670624190383
1947.0,2577864962.658448,0.9666556210203066,368.4089498273311,133.0217173651631,0.4389910538730678,342912024468.30884,949708523689.6711,43.01528436357068,191.88697325892673,57.199338467020134,0.37934287624694546,0.7218527994634467,966655621020.3065,59702783.326737225,1133148660.0738735,589.5440412183672
1947.5,2600746029.238037,0.9659269329683114,369.2850946714807,134.1604993851635,0.44665283732295247,348917386056.556,960416743623.646,43.16077832784964,193.3393111127026,57.6890147356203,0.38125092128523214,0.7262064487334392,965926932968.3114,60744785.87592153,1137252905.2278218,589.4182730407308
1948.0,2623786865.9533896,0.9651854835229412,370.17663969775754,135.30885074326793,0.4544571881864578,355021585427.4339,971264605321.7363,43.308590336454365,194.80635946416098,58.1828058196052,0.38317904971995587,0.730632702945772,965185483522.9412,61806177.59335826,1141433451.9132867,589.2899410390045
1948.5,2646992344.700986,0.9644310626539079,371.0831651888986,136.46674900125672,0.46240675690883354,361226439912.55743,982254297502.426,43.458729489897145,196.28768758826283,58.680702070540384,0.3851272648150605,0.7351323923450424,964431062653.9078,62887318.93960136,1145690882.3185308,589.1592181703406
1949.0,2670366730.780264,0.9636634564690937,372.0042942637446,137.6341939400778,0.4705041886348824,367533772515.34235,993387891109.295,43.61120818724033,197.78295157392034,59.18270339423345,0.38709561007989235,0.7397063599499984,963663456469.0936,63988569.65434401,1150025823.800908,589.0262667272085
1949.5,2693913833.000861,0.9628824472024985,372.93968016397696,138.81120093062933,0.47875211225842584,373945414362.4844,1004667363268.6544,43.76604120517807,199.2918772940837,59.688816400170616,0.38908415758949105,0.744355463192575,962882447202.4985,65110287.26714592,1154438946.0641139,588.891238452749
1950.0,2717637122.637224,0.9620878131969782,373.88899652209767,139.9977957163558,0.48715313190205767,380463206726.15106,1016094616694.0326,43.92324499021609,200.81424659529733,60.19905215803299,0.3910929989171908,0.7490805752085842,962087813196.9783,66252825.938679844,1158930958.918737,588.7542750337025
1950.5,2741539827.2826724,0.9612793288826852,374.8519299256818,141.1940103305002,0.49570982063098407,387089002694.8274,1027671495225.0302,44.08283711619706,202.3498860969827,60.71342444211509,0.39312223812936775,0.753882585827645,961279328882.6852,67416535.60581383,1163502610.500011,588.6155088231925
1951.0,2765625004.461148,0.9604567647519586,375.8281742776834,142.39987992562382,0.5044247161639286,393824668554.5703,1039399796163.3431,44.244835871950585,203.8986581105281,61.23194836801825,0.3951719864188645,0.7587624023101868,960456764751.9586,68601761.39829428,1168154685.8393605,588.4750636887203
1951.5,2789895598.907153,0.9596198873312801,376.8174265707259,143.61544033670606,0.5133003183287413,400672084930.4891,1051281279981.1875,44.40925995199932,205.4604532831724,61.754639344783605,0.39724235804418745,0.7637209498731374,959619887331.2802,69808843.29270883,1172888005.7058635,588.3330559122174
1952.0,2814354486.668126,0.9587684591508029,377.8193837766009,144.84072623402946,0.5223390880116889,407633147729.01056,1063317677881.8633,44.576128229065084,207.03518464730024,62.28151228063267,0.39933346730988495,0.7687591720386392,958768459150.8029,71038115.9695897,1177703425.6499624,588.189595092016
1952.5,2839004508.577788,0.9579022387118786,378.8337406146188,146.07576974995445,0.5315434473611786,414709768914.0915,1075510697606.291,44.7454595915048,208.6227828163145,62.812580992480406,0.40144542637660524,0.7738780308335914,957902238711.8787,72289908.8411203,1182601835.1950092,588.0447850133421
1953.0,2863848495.1623673,0.9570209804529362,379.86018801086277,147.32059948605655,0.5409157810245505,421903877144.56085,1087862027807.0033,44.917272832219,210.223192116901,63.347857779004315,0.4035783437312863,0.7790785068623863,957020980452.9362,73564546.21933886,1187584157.1329834,587.8987244660664
1953.5,2888889284.649733,0.9561244347140039,380.8984120985978,148.57523982506675,0.5504584382175484,429217418294.8996,1100373341251.7375,45.091586578277976,211.83636748670122,63.8873531247787,0.40573232318136365,0.7843615992708404,956124434714.0039,74862347.59758657,1192651346.8894155,587.7515079971564
1954.0,2914129735.4352174,0.9552123477001272,381.9480936404955,149.83971048652097,0.5601737354481721,436652355877.77496,1113046297070.5627,45.26841925266469,213.46227199807936,64.43107550920402,0.4079074632636619,0.7897283256158422,955212347700.1272,76183628.0209514,1197804391.9295528,587.6032265914645
1954.5,2939572734.1021895,0.954284461443887,383.169212530948,151.11402627669912,0.5700639597384924,444210671383.38654,1126353769703.3818,45.45838009874179,215.1008748943151,64.97903129898062,0.4101638728592129,0.7951742025091738,954284461443.887,77528698.52443497,1202922134.9245884,587.4539682788195
1955.0,2965235604.7687473,0.9533405137671973,384.46504212720214,152.39927206943017,0.5801313722088713,451899747681.1136,1140029431704.496,45.655203926788225,216.75109708053125,65.53168698985496,0.41246702734974033,0.8006678312879981,953340513767.1973,78897866.62040651,1207999153.3016438,587.3038186683652
1955.5,2991127871.1793265,0.9523802268033749,385.77257960749415,153.69581432568657,0.5903782119084017,459723833913.1639,1153895114800.7212,45.854787118041436,218.41269304995188,66.08920016004522,0.4147939817315915,0.8061967209066252,952380226803.3749,80291436.81954263,1213049949.2390559,587.1532585152709
1956.0,3017253599.6922183,0.9514033136563095,387.0738189286354,155.00357856338226,0.6008066997930119,467685105385.5407,1167899873509.039,46.05597080910739,220.08589653867674,66.65153878225438,0.41713807022981425,0.8117605120931467,951403313656.3094,81709711.17184962,1218085130.220602,587.002808436888
